44691637,"addr:housenumber","4"
44691637,"addr:postcode","630090"
44691637,"addr:street","Морской проспект"
44691637,"building","yes"
44691637,"cladr:code","54000001000083000"
44691640,"addr:city","Новосибирск"
44691640,"addr:housenumber","22"
44691640,"addr:postcode","630090"
44691640,"addr:street","Терешковой"
44691640,"building","yes"
44691640,"cladr:code","54000001000135600"
44691641,"addr:city","Новосибирск"
44691641,"addr:housenumber","10"
44691641,"addr:postcode","630090"
44691641,"addr:street","Детский проезд"
44691641,"amenity","school"
44691641,"building","yes"
44691641,"cladr:code","54000001000037200"
44691641,"name","Гимназия №3"
44691642,"addr:housenumber","12"
44691642,"addr:street","Терешковой"
44691642,"building","yes"
44691642,"cladr:code","54000001000135600"
44691642,"name","Холидей Классик"
44691642,"shop","supermarket"
44691644,"addr:housenumber","10"
44691644,"addr:street","Терешковой"
44691644,"building","yes"
44691644,"cladr:code","54000001000135600"
44691651,"addr:housenumber","8"
44691651,"addr:street","Терешковой"
44691651,"building","yes"
44691651,"cladr:code","54000001000135600"
44691652,"addr:housenumber","6"
44691652,"addr:street","Терешковой"
44691652,"building","yes"
44691652,"cladr:code","54000001000135600"
44691653,"building","yes"
44691654,"addr:city","Новосибирск"
44691654,"addr:housenumber","13"
44691654,"addr:postcode","630090"
44691654,"addr:street","Ильича"
44691654,"building","yes"
44691654,"cladr:code","54000001000047200"
44691655,"addr:city","Новосибирск"
44691655,"addr:housenumber","15"
44691655,"addr:postcode","630090"
44691655,"addr:street","Ильича"
44691655,"building","yes"
44691655,"cladr:code","54000001000047200"
44691657,"addr:city","Новосибирск"
44691657,"addr:housenumber","17"
44691657,"addr:postcode","630090"
44691657,"addr:street","Ильича"
44691657,"building","yes"
44691657,"cladr:code","54000001000047200"
44691745,"building","yes"
44691746,"addr:city","Новосибирск"
44691746,"addr:housenumber","19"
44691746,"addr:postcode","630090"
44691746,"addr:street","Ильича"
44691746,"building","yes"
44691746,"cladr:code","54000001000047200"
44691750,"addr:city","Новосибирск"
44691750,"addr:housenumber","23"
44691750,"addr:postcode","630090"
44691750,"addr:street","Ильича"
44691750,"building","yes"
44691750,"cladr:code","54000001000047200"
44691751,"addr:city","Новосибирск"
44691751,"addr:housenumber","21"
44691751,"addr:postcode","630090"
44691751,"addr:street","Ильича"
44691751,"building","yes"
44691751,"cladr:code","54000001000047200"
44691752,"addr:city","Новосибирск"
44691752,"addr:housenumber","10"
44691752,"addr:postcode","630090"
44691752,"addr:street","Ильича"
44691752,"building","yes"
44691752,"cladr:code","54000001000047200"
44691753,"addr:city","Новосибирск"
44691753,"addr:housenumber","8"
44691753,"addr:postcode","630090"
44691753,"addr:street","Ильича"
44691753,"building","yes"
44691753,"building:levels","1"
44691753,"cladr:code","54000001000047200"
44691757,"addr:city","Новосибирск"
44691757,"addr:housenumber","6"
44691757,"addr:postcode","630090"
44691757,"addr:street","Весенний проезд"
44691757,"building","yes"
44691757,"cladr:code","54000001000019800"
44691758,"addr:city","Новосибирск"
44691758,"addr:housenumber","29"
44691758,"addr:postcode","630090"
44691758,"addr:street","Цветной проезд"
44691758,"building","yes"
44691758,"cladr:code","54000001000149000"
44691759,"addr:city","Новосибирск"
44691759,"addr:housenumber","27"
44691759,"addr:postcode","630090"
44691759,"addr:street","Цветной проезд"
44691759,"building","yes"
44691759,"cladr:code","54000001000149000"
44691760,"addr:city","Новосибирск"
44691760,"addr:housenumber","25"
44691760,"addr:postcode","630090"
44691760,"addr:street","Цветной проезд"
44691760,"building","yes"
44691760,"cladr:code","54000001000149000"
44691761,"addr:city","Новосибирск"
44691761,"addr:housenumber","23"
44691761,"addr:postcode","630090"
44691761,"addr:street","Цветной проезд"
44691761,"building","yes"
44691761,"cladr:code","54000001000149000"
44691769,"addr:city","Новосибирск"
44691769,"addr:housenumber","6"
44691769,"addr:postcode","630090"
44691769,"addr:street","Ильича"
44691769,"building","yes"
44691769,"building:levels","2"
44691769,"cladr:code","54000001000047200"
44691769,"name","Торговый центр"
44691777,"addr:city","Новосибирск"
44691777,"addr:housenumber","4а"
44691777,"addr:postcode","630090"
44691777,"addr:street","Весенний проезд"
44691777,"building","yes"
44691777,"cladr:code","54000001000019800"
44691778,"addr:city","Новосибирск"
44691778,"addr:housenumber","4"
44691778,"addr:postcode","630090"
44691778,"addr:street","Весенний проезд"
44691778,"building","yes"
44691778,"cladr:code","54000001000019800"
45324368,"addr:city","Новосибирск"
45324368,"addr:housenumber","6"
45324368,"addr:postcode","630090"
45324368,"addr:street","Морской проспект"
45324368,"building","yes"
45324368,"cladr:code","54000001000083000"
45324704,"addr:postcode","630090"
45324704,"cladr:code","54000001000107700"
45324704,"highway","service"
45324868,"highway","service"
45324874,"highway","service"
45324875,"highway","service"
45324899,"highway","service"
45325511,"highway","service"
